date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:14:08	11212/11212	---M--	200	added ('OK')	image/jpeg	etag:%222bcc-632a912f-95a5ad35037f0f77;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-55.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-55.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:08	46466/46466	---M--	200	added ('OK')	image/jpeg	etag:%22b582-632a912f-74bfa633008ff949;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-56.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-56.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:08	18457/18457	---M--	200	added ('OK')	image/jpeg	etag:%224819-632a912f-677ce8a91a32af07;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-57.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-57.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:08	64600/64600	---M--	200	added ('OK')	image/jpeg	etag:%22fc58-632a912f-84850c86304adb6b;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-58.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-58.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:08	20781/20781	---M--	200	added ('OK')	image/jpeg	etag:%22512d-632a912f-754c9afe6248bc5f;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-59.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-three/product-59.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:09	14203/14203	---M--	200	added ('OK')	image/jpeg	etag:%22377b-632a912f-1489d3b231a86c36;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/banner-03-01.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/banner-03-01.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:09	6437/6437	---M--	200	added ('OK')	image/jpeg	etag:%221925-632a912f-260a9133af26d40b;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/banner-03-02.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/banner-03-02.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:09	13719/13719	---M--	200	added ('OK')	image/jpeg	etag:%223597-632a912f-67bfc4816d9c4489;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/banner-03-03.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/banner-03-03.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:09	40224/40224	---M--	200	added ('OK')	image/png	etag:%229d20-632a912f-7b00abfd478bf762;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/floded/floded-02.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/floded/floded-02.png	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:09	23856/23856	---M--	200	added ('OK')	image/jpeg	etag:%225d30-632a912f-6741889753799bed;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-01.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-01.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:10	19735/19735	---M--	200	added ('OK')	image/jpeg	etag:%224d17-632a912f-24e1db1000ee1deb;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-02.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-02.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:10	28656/28656	---M--	200	added ('OK')	image/jpeg	etag:%226ff0-632a912f-a4e3c657af88896b;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-03.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-03.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:10	24779/24779	---M--	200	added ('OK')	image/jpeg	etag:%2260cb-632a912f-8ed92d5d1b42ee71;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-04.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-04.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:10	19523/19523	---M--	200	added ('OK')	image/jpeg	etag:%224c43-632a912f-49ffbaab101db9f2;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-05.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/shop/w-product-05.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:11	1601/1601	---M--	200	added ('OK')	image/png	etag:%22641-632a912f-98c2df95a6ea3bf6;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/product-shape-01.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/product-shape-01.png	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:11	1030/1030	---M--	200	added ('OK')	image/png	etag:%22406-632a912f-8a2719587964e481;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/product-shape-02.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/product-shape-02.png	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:12	2585/2585	---M--	200	added ('OK')	image/png	etag:%22a19-632a912f-3c2c69b98861d61b;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-01.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-01.png	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:12	2192/2192	---M--	200	added ('OK')	image/png	etag:%22890-632a912f-efcc8a00dd5c30b0;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-02.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-02.png	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:12	2153/2153	---M--	200	added ('OK')	image/png	etag:%22869-632a912f-8ca62b880d899723;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-03.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-03.png	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:12	1435/1435	---M--	200	added ('OK')	image/png	etag:%2259b-632a912f-7fa8433fe7cbd4d8;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-04.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-04.png	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:13	2922/2922	---M--	200	added ('OK')	image/png	etag:%22b6a-632a912f-d17137fb9e8b523c;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-05.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-05.png	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:13	2620/2620	---M--	200	added ('OK')	image/png	etag:%22a3c-632a912f-cadc15a6b9486fcf;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-06.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/brand-w-06.png	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:13	20651/20651	---M--	200	added ('OK')	image/jpeg	etag:%2250ab-632a912f-478fc9bbca583911;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-01.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-01.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:14	26362/26362	---M--	200	added ('OK')	image/jpeg	etag:%2266fa-632a912f-176ebfdfd0f51838;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-02.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-02.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:14	35407/35407	---M--	200	added ('OK')	image/jpeg	etag:%228a4f-632a912f-644c91e2084288d5;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-03.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-03.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:14	33369/33369	---M--	200	added ('OK')	image/jpeg	etag:%228259-632a912f-5155b94ac65f5cf6;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-04.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-04.jpg	(from https://weblearnbd.net/tphtml/ninico/index-3.html)
17:14:14	6200/6200	---M--	200	added ('OK')	image/png	etag:%221838-632a912f-706a8d9e68b0b40c;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/fasion-tag-03.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/fasion-tag-03.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:15	44445/44445	---M--	200	added ('OK')	image/png	etag:%22ad9d-632a912f-6770d4b9a93f01e4;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/slider-bg-04.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/slider-bg-04.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:15	66297/66297	---M--	200	added ('OK')	image/png	etag:%22102f9-632a912f-57536c233ea4a129;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/slider-bg-05.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/slider-bg-05.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:15	59525/59525	---M--	200	added ('OK')	image/png	etag:%22e885-632a912f-c31bbae801684f3e;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/slider-bg-06.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/slider-bg-06.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:15	2616/2616	---M--	200	added ('OK')	image/png	etag:%22a38-632a912f-2f2be8335f1d5788;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-01.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-01.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:15	2187/2187	---M--	200	added ('OK')	image/png	etag:%2288b-632a912f-b99ca69c10eab6a2;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-02.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-02.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:16	2214/2214	---M--	200	added ('OK')	image/png	etag:%228a6-632a912f-7fcd5f3b6985c97d;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-03.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-03.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:16	1420/1420	---M--	200	added ('OK')	image/png	etag:%2258c-632a912f-3c74fddc0f3e6910;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-04.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-04.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:16	2899/2899	---M--	200	added ('OK')	image/png	etag:%22b53-632a912f-b3f38250e96abd2e;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-05.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-05.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:16	2651/2651	---M--	200	added ('OK')	image/png	etag:%22a5b-632a912f-9ad18c220a9c6b8;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-06.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/brand/pla-brand-06.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:17	55335/55335	---M--	200	added ('OK')	image/jpeg	etag:%22d827-632a912f-5de77a130f474707;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/banner-thumb-02.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/banner-thumb-02.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:17	173629/173629	---M--	200	added ('OK')	image/jpeg	etag:%222a63d-632a912f-c64382f683d20348;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/banner-thumb-01.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/banner-thumb-01.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:17	6407/6407	---M--	200	added ('OK')	image/jpeg	etag:%221907-632a912f-c507a22354a2af27;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/banner-thumb-03.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/banner-thumb-03.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:17	83738/83738	---M--	200	added ('OK')	image/jpeg	etag:%221471a-632a912f-15b855eb5661f1e2;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/banner-thumb-04.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/banner-thumb-04.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:17	39304/39304	---M--	200	added ('OK')	image/jpeg	etag:%229988-6332dfb0-1819f5778015d2d;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-1.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-1.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:18	50664/50664	---M--	200	added ('OK')	image/jpeg	etag:%22c5e8-6332dfb0-ab806e1982c798e3;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-2.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-2.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:18	124914/124914	---M--	200	added ('OK')	image/jpeg	etag:%221e7f2-6332dfb0-651708c68bd098ad;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-3.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-3.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:18	67990/67990	---M--	200	added ('OK')	image/jpeg	etag:%2210996-6332dfb0-526e80f77a4e48b;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-4.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-4.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:18	43929/43929	---M--	200	added ('OK')	image/jpeg	etag:%22ab99-6332dfb0-eef82de7f2a1b564;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-9.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-9.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:18	60866/60866	---M--	200	added ('OK')	image/jpeg	etag:%22edc2-6332dfb0-4d6e2133749f99f5;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-10.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-10.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:27	40907/40907	---M--	200	added ('OK')	image/jpeg	etag:%229fcb-6332dfb0-8d1e357354211352;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-7.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-7.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:29	43828/43828	---M--	200	added ('OK')	image/jpeg	etag:%22ab34-6332dfb0-a8c89ae8c638f864;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-8.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-8.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:29	29184/29184	---M--	200	added ('OK')	image/jpeg	etag:%227200-6332dfb0-ebcccfe416f0d010;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-5.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-5.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:29	46068/46068	---M--	200	added ('OK')	image/jpeg	etag:%22b3f4-6332dfb0-1b77119d64ac8f23;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-6.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-four/product-6.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:29	2029/2029	---M--	200	added ('OK')	image/png	etag:%227ed-632a912f-ec3dc76d356d8dd8;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-01.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-01.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:30	1812/1812	---M--	200	added ('OK')	image/png	etag:%22714-632a912f-3a3f370f08523612;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-02.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-02.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:30	2232/2232	---M--	200	added ('OK')	image/png	etag:%228b8-632a912f-dfc048441848ec82;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-03.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-03.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:30	1107/1107	---M--	200	added ('OK')	image/png	etag:%22453-632a912f-658aee1ad742218f;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-04.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-04.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:30	1696/1696	---M--	200	added ('OK')	image/png	etag:%226a0-632a912f-7b56457b93e7e349;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-05.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-05.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:31	1524/1524	---M--	200	added ('OK')	image/png	etag:%225f4-632a912f-cf753ad7a8c88c52;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-06.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/features/feature-icon-06.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:31	8893/8893	---M--	200	added ('OK')	image/png	etag:%2222bd-632a912f-9a60d6a3a325fc09;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/testimonial/testi-avata-01.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/testimonial/testi-avata-01.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:31	149304/149304	---M--	200	added ('OK')	image/png	etag:%2224738-632a912f-38a6cee5526da61d;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/floded/floded-03.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/floded/floded-03.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:31	8227/8227	---M--	200	added ('OK')	image/png	etag:%222023-632a912f-465d39b51017a35d;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/testimonial/testi-avata-02.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/testimonial/testi-avata-02.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:31	7359/7359	---M--	200	added ('OK')	image/png	etag:%221cbf-632a912f-a10bec6bfb7c4bb2;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/testimonial/testi-avata-03.png	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/testimonial/testi-avata-03.png	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:32	21721/21721	---M--	200	added ('OK')	image/jpeg	etag:%2254d9-632a912f-1975f12042f806cd;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-05.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-05.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:32	27762/27762	---M--	200	added ('OK')	image/jpeg	etag:%226c72-632a912f-593e9f0f09666a5f;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-06.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-06.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:32	33165/33165	---M--	200	added ('OK')	image/jpeg	etag:%22818d-632a912f-acaefa2e41f484d7;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-08.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/blog/blog-thumb-08.jpg	(from https://weblearnbd.net/tphtml/ninico/index-4.html)
17:14:33	89442/89442	---M--	200	added ('OK')	image/jpeg	etag:%2215d62-632a912f-d5bd0e59b5878449;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-bg-1.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-bg-1.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:33	260045/260045	---M--	200	added ('OK')	image/jpeg	etag:%223f7cd-632a912f-7c155ab1bb262e2d;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/banner/banner-bg-05.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/banner/banner-bg-05.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:34	77504/77504	---M--	200	added ('OK')	image/jpeg	etag:%2212ec0-632a912f-f3c90ae9e521081d;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-bg-3.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-bg-3.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:34	81289/81289	---M--	200	added ('OK')	image/jpeg	etag:%2213d89-632a912f-22d11f7b0a02f7c7;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-bg-4.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-bg-4.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:34	79731/79731	---M--	200	added ('OK')	image/jpeg	etag:%2213773-632a912f-48950b2fe9b54ba1;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-bg-2.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-bg-2.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:34	27465/27465	---M--	200	added ('OK')	image/jpeg	etag:%226b49-632a912f-9404bd514b32e0cc;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-banner-1.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-banner-1.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:34	14388/14388	---M--	200	added ('OK')	image/jpeg	etag:%223834-632a912f-6c809704c45c7a68;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-banner-2.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/slider/slider-05-banner-2.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:34	33773/33773	---M--	200	added ('OK')	image/jpeg	etag:%2283ed-6332dfb0-cdd61a95b3401b87;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-1.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-1.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:35	45191/45191	---M--	200	added ('OK')	image/jpeg	etag:%22b087-6332dfb0-9be981bab62391f2;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-2.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-2.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:35	45125/45125	---M--	200	added ('OK')	image/jpeg	etag:%22b045-6332dfb0-eac39c561f7f955f;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-3.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-3.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:35	30782/30782	---M--	200	added ('OK')	image/jpeg	etag:%22783e-6332dfb0-d1087ab1ad23ee0e;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-4.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-4.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
17:14:35	35090/35090	---M--	200	added ('OK')	image/jpeg	etag:%228912-6332dfb0-bbf1a4c4e9746fd4;;;%22	https://weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-5.jpg	D:/AriBilgiWebProject/Ninico/weblearnbd.net/tphtml/ninico/assets/img/product/home-five/product-5.jpg	(from https://weblearnbd.net/tphtml/ninico/index-5.html)
